Date,Oil_rate,Water_cut,Gas_rate,Tubing_Pressure,Casing_Pressure,Choke_size
2022-12-05,520.52,0.3944,173.84,1775.05,2301.12,32
2022-12-06,541.1,0.4347,260.4,1760.35,2119.9,32
2022-12-07,558.62,0.4305,242.66,1799.25,2154.45,32
2022-12-08,627.94,0.4732,343.95,1868.46,2286.82,32
2022-12-09,631.23,0.4067,302.51,1872.5,2273.54,32
2022-12-10,611.77,0.4266,264.41,1877.77,2409.98,32
2022-12-11,591.3,0.4099,364.46,1846.42,2335.99,32
2022-12-12,561.43,0.4348,130.04,1774.76,2121.45,32
2022-12-13,634.55,0.4097,429.63,1824.09,2352.0,32
2022-12-14,607.5,0.3545,313.39,1826.22,2146.93,32
2022-12-15,605.31,0.4427,334.25,1885.65,2257.65,32
2022-12-16,638.69,0.4534,372.94,1872.87,2301.69,32
2022-12-17,599.18,0.3997,248.28,1793.45,2323.95,32
2022-12-18,567.93,0.4325,257.29,1830.64,2310.7,32
2022-12-19,638.73,0.4243,226.99,1928.82,2201.62,32
2022-12-20,597.69,0.3949,351.3,1873.3,2353.38,32
2022-12-21,607.38,0.4007,416.25,1908.74,2252.66,32
2022-12-22,588.63,0.4168,230.61,1739.69,2316.9,32
2022-12-23,647.43,0.4214,226.01,1785.68,2389.08,32
2022-12-24,635.62,0.4402,339.01,1946.25,2355.02,32
2022-12-25,600.51,0.4554,307.87,1804.93,2154.24,32
2022-12-26,634.69,0.4369,350.44,1835.47,2352.13,32
2022-12-27,650.97,0.4066,350.28,1858.13,2289.64,32
2022-12-28,628.99,0.4098,239.55,1938.73,2372.34,32
2022-12-29,598.58,0.4029,266.47,1924.78,2439.89,32
2022-12-30,569.5,0.4323,227.4,1945.19,2329.77,32
2022-12-31,586.93,0.4327,190.43,1924.91,2352.45,32
2023-01-01,579.65,0.3975,318.64,1937.28,2382.19,32
2023-01-02,607.09,0.4321,422.16,1900.85,2260.98,32
2023-01-03,649.46,0.4202,324.83,1860.78,2342.38,32
2023-01-04,598.47,0.3886,268.85,1975.85,2399.51,32
2023-01-05,611.45,0.4396,288.55,1873.71,2412.19,32
2023-01-06,670.06,0.4142,399.16,1929.18,2279.07,32
2023-01-07,645.95,0.4157,320.17,1880.92,2267.48,32
2023-01-08,602.71,0.4385,322.95,1967.88,2374.43,32
2023-01-09,666.72,0.4228,383.2,1848.55,2374.35,32
2023-01-10,613.36,0.4264,362.25,1882.43,2341.69,32
2023-01-11,623.72,0.4231,327.93,2001.6,2354.5,32
2023-01-12,616.82,0.4422,242.19,1948.46,2253.17,32
2023-01-13,644.04,0.4209,202.66,1861.67,2362.53,32
2023-01-14,639.9,0.4454,368.26,1927.72,2417.19,32
2023-01-15,658.28,0.4464,350.36,1933.16,2462.2,32
2023-01-16,626.39,0.4253,201.97,1873.67,2483.72,32
2023-01-17,664.5,0.424,245.01,1897.44,2368.23,32
2023-01-18,619.41,0.4469,242.25,1801.34,2382.5,32
2023-01-19,643.03,0.4122,294.29,1912.75,2384.24,32
2023-01-20,641.82,0.4597,386.02,1886.83,2311.95,32
2023-01-21,647.29,0.414,437.46,2024.85,2242.23,32
2023-01-22,659.55,0.4257,289.46,1867.33,2366.19,32
2023-01-23,622.72,0.4146,208.15,1862.6,2469.06,32
2023-01-24,649.2,0.4379,296.1,1970.15,2345.39,32
2023-01-25,644.11,0.414,304.46,1954.71,2247.47,32
2023-01-26,685.62,0.44,298.31,1986.19,2379.19,32
2023-01-27,659.88,0.4221,337.13,1906.0,2314.24,32
2023-01-28,608.77,0.4213,251.47,1894.16,2487.59,32
2023-01-29,675.01,0.4325,376.23,1944.88,2372.08,32
2023-01-30,686.8,0.4971,429.34,1843.56,2337.35,32
2023-01-31,613.29,0.4625,219.82,1893.08,2414.01,32
2023-02-01,690.38,0.4546,223.19,1829.95,2353.84,32
2023-02-02,669.78,0.4268,407.14,1914.26,2279.67,32
2023-02-03,669.84,0.4388,258.12,1850.45,2327.64,32
2023-02-04,707.03,0.4217,317.88,1810.6,2326.67,32
2023-02-05,679.77,0.4462,353.06,1881.23,2334.74,32
2023-02-06,623.27,0.4256,216.87,1820.37,2333.13,32
2023-02-07,666.51,0.4428,394.66,1852.35,2351.97,32
2023-02-08,697.71,0.429,341.92,1799.51,2238.11,32
2023-02-09,679.13,0.4526,408.61,1874.8,2141.7,32
2023-02-10,631.98,0.3908,394.58,1832.85,2245.94,32
2023-02-11,642.25,0.3734,257.31,1837.77,2375.03,32
2023-02-12,658.31,0.4529,370.43,1894.58,2296.03,32
2023-02-13,658.42,0.4402,486.28,1796.37,2154.28,32
2023-02-14,668.22,0.4259,294.22,1894.61,2259.37,32
2023-02-15,676.0,0.4244,437.59,1761.52,2216.15,32
2023-02-16,666.98,0.418,230.2,1945.27,2061.42,32
2023-02-17,649.61,0.4293,252.45,1808.35,2275.33,32
2023-02-18,660.35,0.4469,336.16,1805.53,2318.64,32
2023-02-19,650.61,0.4015,376.26,1797.24,2312.18,32
2023-02-20,672.85,0.4315,263.44,1834.04,2293.72,32
2023-02-21,670.83,0.4335,365.63,1760.47,2114.59,32
2023-02-22,700.29,0.42,239.02,1785.59,2136.61,32
2023-02-23,707.96,0.4136,319.52,1756.17,2178.17,32
2023-02-24,703.63,0.4048,294.16,1719.67,2181.33,32
2023-02-25,682.77,0.4178,403.49,1814.92,2233.14,32
2023-02-26,671.09,0.4266,229.46,1784.5,2215.35,32
2023-02-27,632.54,0.4467,290.1,1746.16,2003.62,32
2023-02-28,658.89,0.4101,280.88,1734.73,2198.8,32
2023-03-01,653.24,0.4113,374.31,1737.67,2284.27,32
2023-03-02,632.63,0.4333,315.59,1820.53,2153.09,32
2023-03-03,688.95,0.4103,393.07,1742.06,2150.29,32
2023-03-04,678.84,0.4193,307.84,1712.25,2129.06,32
2023-03-05,679.06,0.4518,383.58,1672.96,2083.1,32
2023-03-06,665.64,0.405,397.96,1731.81,2096.92,32
2023-03-07,702.67,0.4101,477.9,1673.45,2145.43,32
2023-03-08,657.84,0.4682,359.54,1728.97,1943.06,32
2023-03-09,720.16,0.4121,388.59,1660.26,2028.17,32
2023-03-10,669.74,0.4598,308.21,1713.53,2210.43,32
2023-03-11,654.35,0.4299,395.38,1657.84,2060.11,32
2023-03-12,659.11,0.4409,226.7,1664.37,2074.67,32
2023-03-13,665.24,0.4568,331.54,1636.83,2051.38,32
2023-03-14,653.22,0.4562,284.59,1705.55,2200.51,32
2023-03-15,700.6,0.4352,291.83,1668.55,2054.76,32
2023-03-16,688.36,0.453,229.87,1624.53,2021.87,32
2023-03-17,694.83,0.4042,359.57,1716.24,2190.23,32
2023-03-18,663.98,0.4032,365.68,1664.18,2049.63,32
2023-03-19,640.56,0.4324,275.13,1614.75,2000.96,32
2023-03-20,651.39,0.449,384.83,1574.29,2016.99,32
2023-03-21,680.41,0.4151,345.4,1680.79,2058.36,32
2023-03-22,670.01,0.4298,390.53,1651.68,2068.0,32
2023-03-23,725.98,0.4428,331.46,1672.13,2036.34,32
2023-03-24,684.98,0.458,213.21,1671.28,2007.92,32
2023-03-25,726.43,0.4313,327.74,1651.07,1907.29,32
2023-03-26,677.33,0.4256,205.42,1745.82,1955.96,32
2023-03-27,664.82,0.4,336.2,1644.74,1774.96,32
2023-03-28,680.08,0.4416,355.1,1621.22,1976.98,32
2023-03-29,673.96,0.4469,304.51,1669.95,2044.66,32
2023-03-30,718.82,0.4371,375.2,1541.69,2175.28,32
2023-03-31,627.87,0.4309,365.62,1705.89,1907.71,32
2023-04-01,667.07,0.4028,308.84,1582.22,1885.85,32
2023-04-02,687.16,0.4361,291.15,1648.99,1967.78,32
2023-04-03,659.79,0.4613,256.57,1555.06,2102.18,32
2023-04-04,658.11,0.4456,251.05,1611.88,2089.27,32
2023-04-05,695.39,0.4131,364.51,1560.57,1973.07,32
2023-04-06,675.18,0.4276,262.79,1614.09,1887.56,32
2023-04-07,676.77,0.4158,223.93,1584.6,1939.96,32
2023-04-08,668.66,0.4143,342.44,1574.25,2075.53,32
2023-04-09,676.95,0.423,344.04,1452.51,1891.18,32
2023-04-10,683.22,0.4484,309.97,1555.2,1961.55,32
2023-04-11,706.26,0.4389,308.04,1627.38,1986.82,32
2023-04-12,668.88,0.4409,380.01,1637.05,1827.46,32
2023-04-13,680.27,0.4206,305.1,1650.24,1877.3,32
2023-04-14,717.63,0.476,340.27,1625.67,1935.47,32
2023-04-15,702.32,0.4409,439.8,1619.99,1964.38,32
2023-04-16,684.38,0.4153,296.28,1654.14,1997.15,32
2023-04-17,658.88,0.4302,382.17,1551.4,1911.99,32
2023-04-18,657.94,0.4324,317.05,1637.43,2009.52,32
2023-04-19,715.75,0.4069,381.82,1575.73,1840.95,32
2023-04-20,690.45,0.4628,416.69,1585.82,1944.77,32
2023-04-21,651.32,0.4317,334.87,1569.74,2012.72,32
2023-04-22,623.93,0.3961,145.67,1639.42,1869.18,32
2023-04-23,700.67,0.3932,364.49,1600.41,1981.93,32
2023-04-24,680.56,0.4337,421.07,1686.37,1976.32,32
2023-04-25,639.27,0.4118,303.86,1651.52,1949.32,32
2023-04-26,719.21,0.4588,268.65,1641.39,2114.89,32
2023-04-27,675.54,0.4534,460.06,1476.25,1883.12,32
2023-04-28,699.92,0.4509,318.57,1601.06,2032.34,32
2023-04-29,628.38,0.4572,323.81,1602.91,1978.64,32
2023-04-30,678.29,0.4249,322.19,1660.64,1964.03,32
2023-05-01,679.16,0.4199,408.96,1618.64,1910.46,32
2023-05-02,703.58,0.4276,435.5,1572.36,1855.24,32
2023-05-03,652.74,0.4412,359.12,1653.59,2065.76,32
2023-05-04,645.79,0.4337,201.74,1645.1,1917.37,32
2023-05-05,679.33,0.4566,355.97,1601.55,1989.04,32
2023-05-06,681.41,0.4395,257.6,1572.85,2031.77,32
2023-05-07,645.9,0.4436,380.5,1597.17,1973.17,32
2023-05-08,653.28,0.4132,356.23,1610.54,1884.94,32
2023-05-09,605.46,0.4531,417.65,1609.59,1969.18,32
2023-05-10,644.31,0.4667,446.21,1702.58,2117.72,32
2023-05-11,691.24,0.4402,274.49,1606.54,1966.29,32
2023-05-12,643.06,0.4292,272.27,1687.37,2042.33,32
2023-05-13,695.91,0.4693,410.54,1646.89,2050.81,32
2023-05-14,664.44,0.3841,338.39,1657.5,2046.93,32
2023-05-15,632.77,0.4454,298.05,1679.49,2011.19,32
2023-05-16,621.79,0.4134,338.82,1705.01,1987.68,32
2023-05-17,668.79,0.4398,318.73,1720.29,1966.36,32
2023-05-18,643.87,0.4299,307.33,1734.32,1930.19,32
2023-05-19,639.34,0.4521,265.1,1667.69,2213.66,32
2023-05-20,670.45,0.4109,285.25,1683.68,2055.22,32
2023-05-21,644.79,0.444,364.55,1673.97,2035.2,32
2023-05-22,640.98,0.4207,337.05,1720.0,2129.92,32
2023-05-23,670.8,0.4828,324.27,1637.96,2023.72,32
2023-05-24,592.51,0.4473,317.07,1676.26,1974.01,32
2023-05-25,652.8,0.4194,290.89,1684.45,2217.9,32
2023-05-26,648.1,0.4163,437.08,1679.07,2101.2,32
2023-05-27,607.98,0.4055,267.24,1678.31,1980.27,32
2023-05-28,662.46,0.4265,364.36,1767.54,2005.3,32
2023-05-29,589.43,0.4416,316.56,1827.18,2096.74,32
2023-05-30,657.15,0.4717,434.84,1696.52,2241.48,32
2023-05-31,608.39,0.4112,261.48,1658.91,2122.67,32
2023-06-01,612.31,0.4549,343.1,1771.95,2116.89,32
2023-06-02,630.69,0.4312,300.64,1691.08,2206.73,32
2023-06-03,648.01,0.4247,425.28,1719.81,2213.25,32
2023-06-04,601.65,0.4131,372.85,1814.65,2222.59,32
2023-06-05,646.56,0.4391,321.82,1684.5,2205.2,32
2023-06-06,638.76,0.4518,393.9,1716.12,2119.33,32
2023-06-07,643.81,0.4343,256.42,1722.92,2188.27,32
2023-06-08,620.56,0.3971,247.4,1825.74,2121.5,32
2023-06-09,622.73,0.4599,246.32,1801.65,2279.38,32
2023-06-10,633.07,0.4313,265.58,1707.44,2226.53,32
2023-06-11,579.4,0.4367,289.06,1728.74,2099.98,32
2023-06-12,594.09,0.4375,327.72,1829.55,2234.99,32
2023-06-13,600.7,0.4504,236.89,1821.98,2186.05,32
2023-06-14,622.14,0.4147,260.41,1751.2,2239.12,32
2023-06-15,608.44,0.4595,342.27,1899.04,2191.51,32
2023-06-16,549.37,0.4197,166.33,1802.35,2233.49,32
2023-06-17,596.98,0.4461,301.41,1882.22,2164.09,32
2023-06-18,612.07,0.4275,305.59,1837.87,2277.93,32
2023-06-19,588.49,0.45,381.73,1863.63,2310.95,32
2023-06-20,608.66,0.4375,286.43,1788.41,2276.98,32
2023-06-21,623.29,0.4133,334.07,1924.74,2413.33,32
2023-06-22,644.79,0.4104,297.22,1800.44,2305.64,32
2023-06-23,591.49,0.5011,287.73,1818.03,2282.84,32
2023-06-24,588.58,0.451,314.61,1833.96,2268.83,32
2023-06-25,596.66,0.444,260.45,1880.9,2215.11,32
2023-06-26,594.98,0.4395,243.8,1726.08,2377.82,32
2023-06-27,655.46,0.4311,313.52,1889.38,2311.76,32
2023-06-28,586.12,0.4451,325.22,1835.21,2281.13,32
2023-06-29,566.9,0.4162,368.5,1780.63,2297.66,32
2023-06-30,582.8,0.46,339.26,1865.63,2375.28,32
2023-07-01,588.93,0.4686,340.1,1840.13,2402.17,32
2023-07-02,599.83,0.4609,344.05,1871.79,2268.3,32
2023-07-03,586.55,0.4567,277.59,1860.99,2329.62,32
2023-07-04,540.79,0.4491,284.93,1859.27,2454.49,32
2023-07-05,581.42,0.4742,340.57,1910.64,2270.29,32
2023-07-06,601.15,0.4335,262.56,1847.42,2284.65,32
2023-07-07,569.81,0.4467,222.43,1814.04,2171.62,32
2023-07-08,608.56,0.4285,302.18,1876.13,2317.1,32
2023-07-09,594.16,0.4608,284.12,1821.56,2322.94,32
2023-07-10,595.04,0.4719,358.62,1960.61,2257.53,32
2023-07-11,543.63,0.4434,238.28,1939.06,2264.73,32
2023-07-12,587.31,0.4583,307.62,1902.03,2351.55,32
2023-07-13,615.93,0.4445,336.49,1864.46,2281.16,32
2023-07-14,594.69,0.4528,290.21,1834.63,2260.93,32
2023-07-15,568.6,0.4577,326.18,1891.53,2331.43,32
2023-07-16,561.85,0.408,224.56,1920.78,2300.14,32
2023-07-17,564.62,0.4213,339.28,1991.74,2358.37,32
2023-07-18,599.04,0.4671,190.31,1804.58,2335.19,32
2023-07-19,549.14,0.4537,390.4,2001.08,2322.79,32
2023-07-20,579.51,0.4578,208.35,1822.37,2318.21,32
2023-07-21,522.54,0.4639,301.31,1893.41,2271.09,32
2023-07-22,572.66,0.4681,228.08,1886.84,2210.11,32
2023-07-23,539.54,0.4633,269.5,1855.88,2524.88,32
2023-07-24,541.18,0.4544,215.72,1820.04,2181.82,32
2023-07-25,517.04,0.418,368.17,1945.96,2346.67,32
2023-07-26,553.1,0.4337,299.93,1972.78,2229.12,32
2023-07-27,545.1,0.4474,270.28,1860.95,2321.77,32
2023-07-28,545.26,0.4444,213.45,1862.09,2311.13,32
2023-07-29,579.8,0.456,289.1,1906.99,2345.42,32
2023-07-30,536.15,0.4847,233.0,1834.26,2179.15,32
2023-07-31,534.75,0.4286,278.12,1784.87,2301.17,32
2023-08-01,574.32,0.4543,293.12,1917.78,2343.98,32
2023-08-02,549.28,0.4322,196.55,1888.96,2339.42,32
2023-08-03,534.27,0.4263,357.94,1804.07,2288.39,32
2023-08-04,573.08,0.4601,321.28,1797.05,2143.34,32
2023-08-05,569.82,0.4115,368.42,1849.13,2309.61,32
2023-08-06,543.63,0.4194,252.36,1903.08,2264.26,32
2023-08-07,538.7,0.446,381.05,1881.87,2283.14,32
2023-08-08,518.41,0.4487,201.94,1917.89,2346.51,32
2023-08-09,541.12,0.4554,289.5,1720.91,2282.25,32
2023-08-10,522.32,0.4446,221.92,1819.91,2288.81,32
2023-08-11,496.7,0.4271,277.26,1842.15,2341.65,32
2023-08-12,514.99,0.4689,344.82,1778.08,2239.13,32
2023-08-13,516.51,0.4656,294.35,1862.26,2196.8,32
2023-08-14,526.05,0.4836,293.51,1771.96,2178.97,32
2023-08-15,534.19,0.4355,225.48,1778.51,2233.55,32
2023-08-16,546.99,0.4457,179.79,1769.16,2115.21,32
2023-08-17,489.19,0.4153,270.53,1768.23,2169.11,32
2023-08-18,517.99,0.4763,180.3,1737.98,2144.93,32
2023-08-19,569.45,0.4463,294.05,1787.96,2290.05,32
2023-08-20,558.08,0.4357,262.5,1785.67,2168.76,32
2023-08-21,519.58,0.4699,289.48,1717.94,1991.35,32
2023-08-22,553.77,0.4315,244.54,1749.58,2141.62,32
2023-08-23,541.11,0.4366,375.32,1790.21,2297.8,32
2023-08-24,537.89,0.4464,305.6,1719.14,2044.6,32
2023-08-25,500.64,0.4686,361.66,1681.27,2146.82,32
2023-08-26,564.1,0.3978,360.19,1702.11,2178.57,32
2023-08-27,520.66,0.4222,297.93,1729.54,2095.54,32
2023-08-28,529.15,0.4533,226.6,1671.15,1962.57,32
2023-08-29,536.21,0.4294,219.02,1670.12,2087.08,32
2023-08-30,503.91,0.4624,311.87,1799.27,2014.38,32
2023-08-31,542.63,0.4361,246.72,1689.12,1998.69,32
2023-09-01,510.86,0.4518,180.87,1675.89,2063.35,32
2023-09-02,527.99,0.4864,254.84,1772.55,2158.09,32
2023-09-03,528.46,0.4844,255.61,1703.61,2237.36,32
2023-09-04,505.8,0.46,155.88,1658.0,2089.35,32
2023-09-05,494.13,0.4497,228.1,1551.08,2048.78,32
2023-09-06,508.08,0.4538,220.07,1766.52,2150.92,32
2023-09-07,518.19,0.4682,309.85,1649.52,1955.19,32
2023-09-08,517.72,0.4671,143.02,1683.13,2129.92,32
2023-09-09,505.35,0.4807,237.66,1683.15,2020.92,32
2023-09-10,532.83,0.4214,252.77,1666.45,2061.76,32
2023-09-11,491.55,0.4008,218.26,1658.97,1999.28,32
2023-09-12,536.29,0.4343,242.62,1646.0,1916.91,32
2023-09-13,481.69,0.4634,215.04,1590.89,2056.69,32
2023-09-14,535.92,0.4015,168.57,1653.9,2021.49,32
2023-09-15,434.03,0.4509,342.47,1616.21,2029.6,32
2023-09-16,508.24,0.442,190.95,1504.67,1982.89,32
2023-09-17,522.63,0.4899,191.3,1675.8,1889.61,32
2023-09-18,509.01,0.4312,200.73,1579.75,1936.73,32
2023-09-19,512.77,0.4146,124.1,1590.79,1900.75,32
2023-09-20,503.75,0.4568,292.4,1643.7,1907.1,32
2023-09-21,499.67,0.4514,362.77,1642.25,1977.82,32
2023-09-22,497.39,0.4763,271.22,1536.32,1963.95,32
2023-09-23,525.4,0.4605,335.1,1622.32,2019.32,32
2023-09-24,466.52,0.4293,153.19,1658.75,1935.25,32
2023-09-25,477.77,0.4783,280.44,1592.75,2005.51,32
2023-09-26,450.84,0.4003,363.77,1591.47,1864.71,32
2023-09-27,457.74,0.4623,288.01,1580.16,1930.02,32
2023-09-28,496.97,0.4646,277.53,1550.07,1979.8,32
2023-09-29,545.75,0.4314,372.71,1542.23,1991.14,32
2023-09-30,485.98,0.436,200.85,1515.33,1988.82,32
2023-10-01,495.08,0.433,219.22,1516.3,1828.36,32
2023-10-02,511.01,0.4326,276.1,1592.56,1865.21,32
2023-10-03,445.82,0.3956,209.15,1610.39,1977.86,32
2023-10-04,493.96,0.4619,206.95,1627.82,2085.79,32
2023-10-05,515.21,0.4654,296.79,1529.5,2003.17,32
2023-10-06,497.43,0.4314,239.24,1577.37,1839.14,32
2023-10-07,519.59,0.4441,241.98,1568.8,1952.15,32
2023-10-08,482.36,0.5044,163.76,1578.32,1830.6,32
2023-10-09,423.22,0.4185,219.09,1496.01,1900.49,32
2023-10-10,484.1,0.4192,163.35,1482.18,1797.98,32
2023-10-11,501.01,0.447,193.71,1689.07,1928.28,32
2023-10-12,521.11,0.4371,269.75,1569.52,1768.76,32
2023-10-13,479.16,0.4241,142.73,1498.17,1825.95,32
2023-10-14,477.18,0.4192,302.9,1514.18,2015.16,32
2023-10-15,496.85,0.4822,327.73,1625.87,1959.14,32
2023-10-16,493.19,0.4143,202.9,1490.39,2035.24,32
2023-10-17,483.68,0.4534,209.72,1533.2,1972.23,32
2023-10-18,515.76,0.4352,151.81,1518.12,1691.63,32
2023-10-19,507.85,0.4293,208.92,1538.57,2003.06,32
2023-10-20,520.71,0.4394,254.12,1659.06,1891.23,32
2023-10-21,504.83,0.4294,250.27,1632.86,1799.31,32
2023-10-22,515.68,0.459,311.47,1545.84,2049.83,32
2023-10-23,479.4,0.468,227.28,1570.99,1882.3,32
2023-10-24,451.07,0.4968,228.66,1675.99,1893.29,32
2023-10-25,489.93,0.4538,216.17,1637.56,1833.5,32
2023-10-26,496.02,0.4475,264.05,1567.8,1674.42,32
2023-10-27,549.42,0.4935,206.96,1514.27,1855.48,32
2023-10-28,537.98,0.4536,178.9,1590.61,1880.37,32
2023-10-29,488.63,0.4403,295.52,1577.96,2043.77,32
2023-10-30,504.6,0.458,211.38,1522.08,1911.4,32
2023-10-31,463.08,0.442,135.06,1576.83,2046.35,32
2023-11-01,499.05,0.439,411.42,1537.41,1984.16,32
2023-11-02,509.54,0.4573,147.36,1489.55,2058.38,32
2023-11-03,487.91,0.459,375.06,1617.26,1824.71,32
2023-11-04,469.97,0.4499,274.51,1612.25,1911.64,32
2023-11-05,574.5,0.4543,290.83,1590.93,1986.09,32
2023-11-06,500.95,0.3666,255.27,1572.19,1902.98,32
2023-11-07,516.82,0.4521,134.35,1677.02,2054.45,32
2023-11-08,526.38,0.439,320.92,1584.37,2040.38,32
2023-11-09,543.45,0.4699,308.26,1663.38,1958.62,32
2023-11-10,505.41,0.463,279.12,1608.62,1922.95,32
2023-11-11,468.58,0.4393,305.84,1646.46,1962.21,32
2023-11-12,507.41,0.4511,305.63,1728.91,2073.27,32
2023-11-13,510.44,0.4299,329.81,1630.55,2087.2,32
2023-11-14,503.0,0.4625,117.78,1714.14,1990.24,32
2023-11-15,494.76,0.4455,136.77,1615.8,2255.05,32
2023-11-16,515.01,0.4447,217.77,1645.55,2033.75,32
2023-11-17,541.58,0.4441,195.78,1667.26,1909.05,32
2023-11-18,505.72,0.456,228.82,1685.17,2179.73,32
2023-11-19,509.67,0.4513,203.23,1641.45,2176.1,32
2023-11-20,497.87,0.4345,224.9,1766.25,2091.89,32
2023-11-21,529.88,0.478,281.75,1692.42,2099.58,32
2023-11-22,511.82,0.4304,304.37,1773.06,2132.57,32
2023-11-23,533.09,0.4478,323.76,1765.09,1991.05,32
2023-11-24,510.5,0.4303,268.74,1715.7,2179.58,32
2023-11-25,497.59,0.4157,285.65,1708.3,2115.15,32
2023-11-26,486.95,0.4329,150.31,1701.87,2023.15,32
2023-11-27,533.51,0.4557,272.32,1675.93,2134.51,32
2023-11-28,525.24,0.4886,207.3,1746.4,2205.49,32
2023-11-29,521.97,0.4702,201.8,1693.88,2156.56,32
2023-11-30,518.19,0.3966,71.38,1742.07,1975.7,32
2023-12-01,473.1,0.4493,243.23,1783.85,2142.11,32
2023-12-02,522.44,0.4539,276.24,1749.99,2196.35,32
2023-12-03,553.6,0.4552,235.92,1710.29,2091.14,32
2023-12-04,552.0,0.4591,407.27,1631.84,2156.23,32
2023-12-05,504.84,0.4827,260.04,1754.06,2066.56,32
2023-12-06,530.28,0.4226,317.15,1724.57,2266.32,32
2023-12-07,544.03,0.4744,341.44,1691.59,2197.63,32
2023-12-08,498.13,0.4591,263.22,1828.56,2236.54,32
2023-12-09,513.23,0.4549,289.48,1731.24,2081.61,32
2023-12-10,557.64,0.4708,336.91,1690.23,2149.27,32
2023-12-11,500.37,0.4503,293.84,1745.09,2184.61,32
2023-12-12,479.33,0.4423,308.22,1787.37,2184.86,32
2023-12-13,539.43,0.4263,227.91,1794.32,2279.47,32
2023-12-14,557.21,0.4518,347.21,1737.59,2208.38,32
2023-12-15,534.63,0.4603,205.0,1854.96,2243.59,32
2023-12-16,561.18,0.4507,293.65,1708.01,2058.94,32
2023-12-17,558.38,0.444,226.61,1887.01,2242.5,32
2023-12-18,592.77,0.4535,182.26,1775.39,2233.48,32
2023-12-19,550.9,0.4192,267.84,1736.94,2267.7,32
2023-12-20,545.64,0.4391,318.9,1871.34,2252.33,32
2023-12-21,515.61,0.4452,245.05,1759.23,2229.28,32
2023-12-22,557.94,0.4716,266.97,1839.85,2335.55,32
2023-12-23,520.37,0.4442,140.74,1833.08,2277.81,32
2023-12-24,514.54,0.4351,211.56,1823.07,2267.79,32
2023-12-25,538.55,0.4765,287.34,1854.19,2197.41,32
2023-12-26,570.61,0.4421,251.88,1809.54,2313.13,32
2023-12-27,572.84,0.4501,338.09,1812.41,2285.46,32
2023-12-28,580.54,0.4418,361.48,1926.21,2240.83,32
2023-12-29,588.16,0.4581,262.29,1860.92,2243.02,32
2023-12-30,546.37,0.4783,239.78,1860.76,2369.97,32
